id_registro,fecha,mes,dia_semana,dia_semana_num,hora,franja_horaria,es_fin_semana,es_feriado,administracion_zonal,tipo_incidente,intensidad_esperada,conteo_incidentes,alta_demanda
251,2025-12-04,12,jueves,3,10,Mañana,0,0,Manuela Sáenz,Robo de vehículos,2.565,2,0
252,2025-12-26,12,viernes,4,3,Madrugada,0,0,Los Chillos,Robo de autopartes,2.9324999999999997,4,1
253,2025-05-09,5,viernes,4,12,Tarde,0,0,La Delicia,Robo a personas,3.4020000000000006,3,0
254,2025-09-24,9,miércoles,2,19,Noche,0,0,Calderón,Robo a personas,3.5332874999999997,1,0
255,2025-05-31,5,sábado,5,16,Tarde,1,0,Los Chillos,Emergencia comunitaria,1.69065,2,0
256,2025-10-25,10,sábado,5,8,Mañana,1,0,La Delicia,Robo de vehículos,3.4320000000000004,5,1
257,2025-04-09,4,miércoles,2,3,Madrugada,0,0,Manuela Sáenz,Vandalismo,2.671875,2,0
258,2025-09-20,9,sábado,5,22,Noche,1,0,Quitumbe,Incidente de tránsito,2.9484000000000004,4,1
259,2025-09-09,9,martes,1,13,Tarde,0,0,Los Chillos,Robo a personas,2.2892624999999995,2,0
260,2025-05-24,5,sábado,5,18,Noche,1,1,Tumbaco,Robo de autopartes,3.9019499999999994,6,1
261,2025-12-12,12,viernes,4,2,Madrugada,0,0,Eloy Alfaro,Vandalismo,3.645,4,1
262,2025-04-22,4,martes,1,13,Tarde,0,0,Calderón,Emergencia comunitaria,1.6109625,0,0
263,2025-03-01,3,sábado,5,7,Mañana,1,0,Quitumbe,Emergencia comunitaria,2.9172000000000002,2,0
264,2025-01-02,1,jueves,3,23,Noche,0,0,Los Chillos,Robo de vehículos,1.7442,2,0
265,2025-10-31,10,viernes,4,0,Madrugada,0,0,Eloy Alfaro,Robo de autopartes,4.6575,4,1
266,2025-09-11,9,jueves,3,9,Mañana,0,0,Quitumbe,Alteración del orden público,2.565,2,0
267,2025-05-20,5,martes,1,17,Tarde,0,0,Los Chillos,Incidente de tránsito,2.4588375,1,0
268,2025-02-06,2,jueves,3,15,Tarde,0,0,La Delicia,Robo de vehículos,2.052,3,0
269,2025-06-09,6,lunes,0,7,Mañana,0,0,La Delicia,Incidente de tránsito,2.1945000000000006,4,1
270,2025-01-09,1,jueves,3,0,Madrugada,0,0,Eloy Alfaro,Robo de vehículos,3.8475000000000006,1,0
271,2025-08-21,8,jueves,3,11,Mañana,0,0,Manuela Sáenz,Incidente de tránsito,2.2443750000000002,4,1
272,2025-04-09,4,miércoles,2,7,Mañana,0,0,Eugenio Espejo,Alteración del orden público,3.004375,4,1
273,2025-05-27,5,martes,1,23,Noche,0,0,Aeropuerto,Robo de autopartes,1.3765499999999997,3,0
274,2025-10-31,10,viernes,4,15,Tarde,0,0,Eugenio Espejo,Alteración del orden público,3.105,3,0
275,2025-07-27,7,domingo,6,17,Tarde,1,0,La Delicia,Robo de vehículos,3.654,4,1
276,2025-05-11,5,domingo,6,3,Madrugada,1,0,Calderón,Robo de vehículos,2.9924999999999997,1,0
277,2025-06-01,6,domingo,6,5,Madrugada,1,0,Manuela Sáenz,Robo a personas,3.189375,5,1
278,2025-02-23,2,domingo,6,11,Mañana,1,0,La Delicia,Robo a personas,2.5515000000000003,2,0
279,2025-04-30,4,miércoles,2,8,Mañana,0,0,Calderón,Robo de vehículos,2.3826,2,0
280,2025-06-10,6,martes,1,14,Tarde,0,0,Los Chillos,Emergencia comunitaria,1.4413874999999998,3,0
281,2025-04-26,4,sábado,5,15,Tarde,1,0,Quitumbe,Alteración del orden público,3.5100000000000002,1,0
282,2025-03-16,3,domingo,6,23,Noche,1,0,Calderón,Robo a personas,2.423925,1,0
283,2025-04-23,4,miércoles,2,11,Mañana,0,0,Eloy Alfaro,Vandalismo,2.07765,2,0
284,2025-04-14,4,lunes,0,23,Noche,0,0,Aeropuerto,Alteración del orden público,1.4962499999999999,1,0
285,2025-12-06,12,sábado,5,22,Noche,1,0,Eloy Alfaro,Incidente de tránsito,3.3169500000000007,3,0
286,2025-09-11,9,jueves,3,13,Tarde,0,0,Tumbaco,Alteración del orden público,1.8703124999999998,1,0
287,2025-08-15,8,viernes,4,12,Tarde,0,0,Manuela Sáenz,Robo a personas,4.2525,5,1
288,2025-04-22,4,martes,1,1,Madrugada,0,0,Aeropuerto,Robo de autopartes,1.9118749999999995,2,0
289,2025-04-09,4,miércoles,2,2,Madrugada,0,0,Calderón,Alteración del orden público,2.8203125,7,1
290,2025-06-02,6,lunes,0,23,Noche,0,0,Tumbaco,Robo a personas,1.7313750000000003,2,0
291,2025-12-15,12,lunes,0,21,Noche,0,0,Manuela Sáenz,Robo a personas,4.649062499999999,5,1
292,2025-12-04,12,jueves,3,9,Mañana,0,0,La Delicia,Robo a personas,2.3085,4,1
293,2025-07-13,7,domingo,6,8,Mañana,1,0,Quitumbe,Robo de vehículos,3.3264000000000005,4,1
294,2025-11-06,11,jueves,3,19,Noche,0,0,Tumbaco,Robo de autopartes,2.3761874999999995,2,0
295,2025-06-12,6,jueves,3,7,Mañana,0,0,Eloy Alfaro,Robo de autopartes,3.244725,9,1
296,2025-07-27,7,domingo,6,9,Mañana,1,0,Aeropuerto,Robo a personas,1.78605,3,0
297,2025-06-18,6,miércoles,2,18,Noche,0,0,Los Chillos,Alteración del orden público,2.9271874999999996,6,1
298,2025-06-10,6,martes,1,2,Madrugada,0,0,Manuela Sáenz,Alteración del orden público,3.7109375,4,1
299,2025-03-09,3,domingo,6,23,Noche,1,0,Los Chillos,Robo de vehículos,1.9278000000000002,1,0
300,2025-10-16,10,jueves,3,4,Madrugada,0,0,Quitumbe,Robo a personas,3.8475000000000006,6,1
301,2025-10-04,10,sábado,5,2,Madrugada,1,0,La Delicia,Robo a personas,4.3875,4,1
302,2025-10-31,10,viernes,4,15,Tarde,0,0,Eugenio Espejo,Robo de autopartes,2.8565999999999994,5,1
303,2025-05-15,5,jueves,3,16,Tarde,0,0,Quitumbe,Robo a personas,2.7702000000000004,5,1
304,2025-07-14,7,lunes,0,14,Tarde,0,0,Calderón,Robo de vehículos,2.2742999999999998,3,0
305,2025-05-08,5,jueves,3,2,Madrugada,0,0,La Delicia,Alteración del orden público,2.96875,6,1
306,2025-02-02,2,domingo,6,11,Mañana,1,0,Quitumbe,Alteración del orden público,2.8350000000000004,2,0
307,2025-06-25,6,miércoles,2,8,Mañana,0,0,Calderón,Robo a personas,2.680425,2,0
308,2025-01-22,1,miércoles,2,20,Noche,0,0,Calderón,Robo de vehículos,3.1406999999999994,2,0
309,2025-08-26,8,martes,1,11,Mañana,0,0,Eloy Alfaro,Alteración del orden público,2.885625,1,0
310,2025-06-07,6,sábado,5,14,Tarde,1,0,Los Chillos,Vandalismo,2.08845,2,0
311,2025-02-07,2,viernes,4,1,Madrugada,0,0,La Delicia,Emergencia comunitaria,2.55,0,0
312,2025-08-18,8,lunes,0,22,Noche,0,0,Manuela Sáenz,Alteración del orden público,2.671875,2,0
313,2025-12-31,12,miércoles,2,17,Tarde,0,0,Manuela Sáenz,Robo de vehículos,4.132499999999999,3,0
314,2025-02-20,2,jueves,3,19,Noche,0,0,La Delicia,Robo de vehículos,3.306,2,0
315,2025-09-21,9,domingo,6,11,Mañana,1,0,Los Chillos,Vandalismo,1.44585,0,0
316,2025-10-10,10,viernes,4,22,Noche,0,0,Eugenio Espejo,Robo a personas,3.3534,1,0
317,2025-01-27,1,lunes,0,3,Madrugada,0,0,Tumbaco,Incidente de tránsito,1.8703125,1,0
318,2025-08-14,8,jueves,3,22,Noche,0,0,Eloy Alfaro,Alteración del orden público,2.885625,8,1
319,2025-10-04,10,sábado,5,15,Tarde,1,0,La Delicia,Alteración del orden público,2.9250000000000003,4,1
320,2025-10-13,10,lunes,0,22,Noche,0,0,Aeropuerto,Robo a personas,1.6159499999999998,2,0
321,2025-04-07,4,lunes,0,15,Tarde,0,0,Tumbaco,Alteración del orden público,1.603125,1,0
322,2025-10-11,10,sábado,5,0,Madrugada,1,0,Manuela Sáenz,Robo de autopartes,4.671875,7,1
323,2025-11-13,11,jueves,3,21,Noche,0,0,La Delicia,Robo a personas,3.7192499999999997,1,0
324,2025-10-31,10,viernes,4,1,Madrugada,0,0,Manuela Sáenz,Robo de vehículos,4.5,7,1
325,2025-05-27,5,martes,1,2,Madrugada,0,0,La Delicia,Incidente de tránsito,2.49375,1,0
326,2025-01-04,1,sábado,5,20,Noche,1,0,Tumbaco,Alteración del orden público,3.5343750000000003,2,0
327,2025-02-04,2,martes,1,19,Noche,0,0,Tumbaco,Robo de autopartes,2.3761874999999995,5,1
328,2025-07-11,7,viernes,4,16,Tarde,0,0,Manuela Sáenz,Robo a personas,3.645,5,1
329,2025-02-18,2,martes,1,19,Noche,0,0,Aeropuerto,Emergencia comunitaria,1.6392249999999997,2,0
330,2025-01-17,1,viernes,4,21,Noche,0,0,Quitumbe,Emergencia comunitaria,3.5495999999999994,3,0
331,2025-06-21,6,sábado,5,20,Noche,1,0,Eugenio Espejo,Alteración del orden público,5.4193750000000005,5,1
332,2025-08-08,8,viernes,4,0,Madrugada,0,0,La Delicia,Robo de autopartes,3.4499999999999997,2,0
333,2025-06-07,6,sábado,5,19,Noche,1,0,Quitumbe,Robo de autopartes,5.2026,4,1
334,2025-02-15,2,sábado,5,5,Madrugada,1,0,Quitumbe,Alteración del orden público,3.5100000000000002,3,0
335,2025-01-06,1,lunes,0,14,Tarde,0,0,La Delicia,Robo a personas,2.6932500000000004,6,1
336,2025-04-09,4,miércoles,2,13,Tarde,0,0,La Delicia,Incidente de tránsito,2.09475,2,0
337,2025-08-21,8,jueves,3,19,Noche,0,0,Manuela Sáenz,Alteración del orden público,4.3046875,6,1
338,2025-02-06,2,jueves,3,14,Tarde,0,0,Tumbaco,Robo de vehículos,1.7954999999999999,0,0
339,2025-10-07,10,martes,1,13,Tarde,0,0,Quitumbe,Robo de autopartes,2.7530999999999994,4,1
340,2025-12-15,12,lunes,0,20,Noche,0,0,Eloy Alfaro,Vandalismo,3.347325,2,0
341,2025-10-29,10,miércoles,2,23,Noche,0,0,Tumbaco,Robo a personas,1.7313750000000003,3,0
342,2025-06-30,6,lunes,0,4,Madrugada,0,0,Aeropuerto,Robo de vehículos,1.9949999999999999,4,1
343,2025-04-05,4,sábado,5,5,Madrugada,1,0,Aeropuerto,Alteración del orden público,2.0475,1,0
344,2025-04-09,4,miércoles,2,16,Tarde,0,0,Eugenio Espejo,Robo de vehículos,2.3598,2,0
345,2025-07-07,7,lunes,0,10,Mañana,0,0,Eloy Alfaro,Emergencia comunitaria,1.962225,2,0
346,2025-04-26,4,sábado,5,15,Tarde,1,0,Quitumbe,Robo a personas,3.7908000000000004,3,0
347,2025-07-10,7,jueves,3,11,Mañana,0,0,Eloy Alfaro,Emergencia comunitaria,1.962225,0,0
348,2025-09-10,9,miércoles,2,14,Tarde,0,0,Aeropuerto,Robo a personas,1.8852749999999998,0,0
349,2025-06-10,6,martes,1,22,Noche,0,0,Manuela Sáenz,Robo a personas,2.885625,2,0
350,2025-09-13,9,sábado,5,3,Madrugada,1,0,Manuela Sáenz,Incidente de tránsito,4.265625,3,0
351,2025-11-19,11,miércoles,2,17,Tarde,0,0,La Delicia,Alteración del orden público,3.4437499999999996,2,0
352,2025-05-08,5,jueves,3,20,Noche,0,0,Eugenio Espejo,Robo de vehículos,3.8018999999999994,2,0
353,2025-01-18,1,sábado,5,2,Madrugada,1,0,Tumbaco,Robo a personas,3.290625000000001,3,0
354,2025-10-08,10,miércoles,2,21,Noche,0,0,La Delicia,Alteración del orden público,3.4437499999999996,1,0
355,2025-08-11,8,lunes,0,7,Mañana,0,0,Manuela Sáenz,Robo de autopartes,3.004375,5,1
356,2025-02-23,2,domingo,6,22,Noche,1,0,Manuela Sáenz,Incidente de tránsito,2.4806250000000003,2,0
357,2025-02-27,2,jueves,3,2,Madrugada,0,0,La Delicia,Incidente de tránsito,2.49375,4,1
358,2025-11-19,11,miércoles,2,7,Mañana,0,0,Eloy Alfaro,Alteración del orden público,3.526875,1,0
359,2025-12-26,12,viernes,4,17,Tarde,0,0,Quitumbe,Robo de autopartes,4.8024,4,1
360,2025-06-23,6,lunes,0,9,Mañana,0,0,Quitumbe,Robo de autopartes,2.3598,2,0
361,2025-10-07,10,martes,1,19,Noche,0,0,Calderón,Alteración del orden público,3.2715625,5,1
362,2025-04-24,4,jueves,3,16,Tarde,0,0,Aeropuerto,Robo a personas,1.6159499999999998,3,0
363,2025-10-15,10,miércoles,2,7,Mañana,0,0,Los Chillos,Robo de vehículos,2.1318,2,0
364,2025-12-08,12,lunes,0,22,Noche,0,0,Aeropuerto,Robo a personas,1.6159499999999998,1,0
365,2025-05-31,5,sábado,5,10,Mañana,1,0,Manuela Sáenz,Robo a personas,3.9487500000000004,5,1
366,2025-05-07,5,miércoles,2,4,Madrugada,0,0,Eloy Alfaro,Robo a personas,4.3284375,5,1
367,2025-06-04,6,miércoles,2,12,Tarde,0,0,Eugenio Espejo,Robo de autopartes,2.6383874999999994,2,0
368,2025-09-30,9,martes,1,20,Noche,0,0,Los Chillos,Emergencia comunitaria,1.9904874999999995,2,0
369,2025-04-14,4,lunes,0,22,Noche,0,0,Aeropuerto,Robo de autopartes,1.3765499999999997,0,0
370,2025-10-26,10,domingo,6,4,Madrugada,1,0,Los Chillos,Robo de vehículos,2.6774999999999998,3,0
371,2025-09-03,9,miércoles,2,23,Noche,0,0,Eloy Alfaro,Robo a personas,3.1164750000000003,2,0
372,2025-06-25,6,miércoles,2,12,Tarde,0,0,Aeropuerto,Alteración del orden público,1.745625,0,0
373,2025-02-08,2,sábado,5,5,Madrugada,1,0,La Delicia,Robo de vehículos,2.8080000000000003,4,1
374,2025-06-19,6,jueves,3,4,Madrugada,0,0,Eloy Alfaro,Alteración del orden público,4.0078125,5,1
375,2025-09-04,9,jueves,3,8,Mañana,0,0,La Delicia,Incidente de tránsito,2.1945000000000006,4,1
376,2025-01-26,1,domingo,6,15,Tarde,1,0,Eloy Alfaro,Robo a personas,3.4445250000000005,6,1
377,2025-12-21,12,domingo,6,1,Madrugada,1,0,Quitumbe,Robo a personas,4.252500000000001,4,1
378,2025-11-02,11,domingo,6,0,Madrugada,1,1,Eugenio Espejo,Robo de autopartes,4.165875,2,0
379,2025-01-13,1,lunes,0,7,Mañana,0,0,La Delicia,Incidente de tránsito,2.1945000000000006,0,0
380,2025-11-12,11,miércoles,2,18,Noche,0,0,Quitumbe,Emergencia comunitaria,2.8101,2,0
381,2025-11-09,11,domingo,6,10,Mañana,1,0,Los Chillos,Incidente de tránsito,1.686825,1,0
382,2025-02-05,2,miércoles,2,11,Mañana,0,0,Calderón,Robo de vehículos,1.9494,2,0
383,2025-06-22,6,domingo,6,11,Mañana,1,0,La Delicia,Incidente de tránsito,1.9845000000000002,5,1
384,2025-01-20,1,lunes,0,6,Mañana,0,0,Tumbaco,Robo a personas,2.1161250000000003,5,1
385,2025-11-17,11,lunes,0,12,Tarde,0,0,Los Chillos,Robo a personas,2.2892624999999995,3,0
386,2025-09-21,9,domingo,6,7,Mañana,1,0,Eloy Alfaro,Vandalismo,2.8066500000000008,2,0
387,2025-05-22,5,jueves,3,21,Noche,0,0,Quitumbe,Incidente de tránsito,3.4713,4,1
388,2025-05-23,5,viernes,4,8,Mañana,0,0,Eugenio Espejo,Robo a personas,4.0986,3,0
389,2025-04-02,4,miércoles,2,6,Mañana,0,0,Eloy Alfaro,Robo a personas,3.8090250000000005,2,0
390,2025-12-20,12,sábado,5,20,Noche,1,0,Calderón,Robo a personas,4.835025,5,1
391,2025-11-18,11,martes,1,23,Noche,0,0,Los Chillos,Robo a personas,1.962225,4,1
392,2025-10-15,10,miércoles,2,14,Tarde,0,0,Manuela Sáenz,Robo a personas,3.3665625,10,1
393,2025-08-03,8,domingo,6,1,Madrugada,1,0,Tumbaco,Incidente de tránsito,2.0671875,2,0
394,2025-12-08,12,lunes,0,22,Noche,0,0,Los Chillos,Alteración del orden público,1.816875,2,0
395,2025-02-20,2,jueves,3,19,Noche,0,0,Los Chillos,Emergencia comunitaria,1.9904874999999995,1,0
396,2025-06-02,6,lunes,0,11,Mañana,0,0,Manuela Sáenz,Emergencia comunitaria,1.816875,2,0
397,2025-07-05,7,sábado,5,0,Madrugada,1,0,Los Chillos,Alteración del orden público,3.453125,2,0
398,2025-03-04,3,martes,1,22,Noche,0,1,Eugenio Espejo,Emergencia comunitaria,2.0058299999999996,2,0
399,2025-07-09,7,miércoles,2,21,Noche,0,0,Quitumbe,Alteración del orden público,4.132499999999999,4,1
400,2025-05-05,5,lunes,0,7,Mañana,0,0,Eloy Alfaro,Robo de vehículos,3.3858,2,0
401,2025-05-30,5,viernes,4,4,Madrugada,0,0,Eloy Alfaro,Alteración del orden público,5.0625,3,0
402,2025-11-10,11,lunes,0,14,Tarde,0,0,Calderón,Alteración del orden público,2.3690624999999996,2,0
403,2025-02-27,2,jueves,3,0,Madrugada,0,0,La Delicia,Vandalismo,2.1374999999999997,2,0
404,2025-12-08,12,lunes,0,0,Madrugada,0,0,Manuela Sáenz,Incidente de tránsito,3.1171875,3,0
405,2025-11-01,11,sábado,5,9,Mañana,1,0,Manuela Sáenz,Robo de autopartes,3.36375,3,0
406,2025-06-29,6,domingo,6,21,Noche,1,0,Calderón,Emergencia comunitaria,2.4588375,2,0
407,2025-06-19,6,jueves,3,9,Mañana,0,0,Eloy Alfaro,Robo a personas,3.1164750000000003,3,0
408,2025-11-22,11,sábado,5,20,Noche,1,0,Tumbaco,Emergencia comunitaria,2.403375,4,1
409,2025-09-28,9,domingo,6,14,Tarde,1,0,Eloy Alfaro,Robo de vehículos,3.5721000000000007,6,1
410,2025-02-23,2,domingo,6,16,Tarde,1,0,Manuela Sáenz,Robo a personas,3.189375,3,0
411,2025-04-11,4,viernes,4,21,Noche,0,0,Eugenio Espejo,Robo de vehículos,4.8024,6,1
412,2025-09-21,9,domingo,6,5,Madrugada,1,0,La Delicia,Alteración del orden público,2.3625000000000003,3,0
413,2025-02-22,2,sábado,5,2,Madrugada,1,0,Eugenio Espejo,Robo a personas,5.045625,5,1
414,2025-03-01,3,sábado,5,12,Tarde,1,0,Eugenio Espejo,Incidente de tránsito,3.2964750000000005,3,0
415,2025-04-18,4,viernes,4,15,Tarde,0,1,Aeropuerto,Robo a personas,2.4494399999999996,4,1
416,2025-01-05,1,domingo,6,7,Mañana,1,0,Calderón,Incidente de tránsito,2.304225,3,0
417,2025-04-13,4,domingo,6,14,Tarde,1,0,Eloy Alfaro,Emergencia comunitaria,2.5302375,2,0
418,2025-07-15,7,martes,1,16,Tarde,0,0,La Delicia,Robo de vehículos,2.052,3,0
419,2025-09-19,9,viernes,4,16,Tarde,0,0,Los Chillos,Robo de autopartes,2.1113999999999997,2,0
420,2025-12-31,12,miércoles,2,21,Noche,0,0,Eugenio Espejo,Emergencia comunitaria,2.6930124999999996,2,0
421,2025-12-16,12,martes,1,12,Tarde,0,0,Eloy Alfaro,Alteración del orden público,3.3665625,2,0
422,2025-02-16,2,domingo,6,16,Tarde,1,0,Tumbaco,Alteración del orden público,1.771875,2,0
423,2025-12-21,12,domingo,6,5,Madrugada,1,0,Quitumbe,Robo de vehículos,2.7216,6,1
424,2025-11-07,11,viernes,4,16,Tarde,0,0,Quitumbe,Robo de autopartes,2.9808,3,0
425,2025-11-04,11,martes,1,15,Tarde,0,0,Eloy Alfaro,Incidente de tránsito,2.423925,1,0
426,2025-05-24,5,sábado,5,13,Tarde,1,1,Eloy Alfaro,Robo a personas,5.970510000000002,10,1
427,2025-09-26,9,viernes,4,12,Tarde,0,0,Quitumbe,Robo de autopartes,3.4775999999999994,2,0
428,2025-05-04,5,domingo,6,5,Madrugada,1,0,Manuela Sáenz,Robo de vehículos,2.8350000000000004,4,1
429,2025-04-16,4,miércoles,2,2,Madrugada,0,0,La Delicia,Emergencia comunitaria,2.01875,1,0
430,2025-06-07,6,sábado,5,13,Tarde,1,0,Quitumbe,Emergencia comunitaria,2.7846000000000006,1,0
431,2025-05-27,5,martes,1,13,Tarde,0,0,Eugenio Espejo,Robo de vehículos,2.7530999999999994,3,0
432,2025-05-25,5,domingo,6,14,Tarde,1,0,Aeropuerto,Robo a personas,2.083725,1,0
433,2025-04-30,4,miércoles,2,7,Mañana,0,0,Los Chillos,Robo a personas,2.398275,2,0
434,2025-11-15,11,sábado,5,14,Tarde,1,0,Calderón,Robo de autopartes,2.982525,3,0
435,2025-10-02,10,jueves,3,21,Noche,0,0,Eloy Alfaro,Robo de autopartes,4.2771375,4,1
436,2025-04-02,4,miércoles,2,12,Tarde,0,0,Eloy Alfaro,Incidente de tránsito,2.8279125000000005,3,0
437,2025-02-27,2,jueves,3,16,Tarde,0,0,La Delicia,Robo de autopartes,1.9664999999999997,1,0
438,2025-12-12,12,viernes,4,20,Noche,0,0,Manuela Sáenz,Robo de vehículos,5.22,2,0
439,2025-08-17,8,domingo,6,23,Noche,1,0,Aeropuerto,Incidente de tránsito,1.38915,1,0
440,2025-04-27,4,domingo,6,2,Madrugada,1,0,Manuela Sáenz,Robo de autopartes,3.7734375,2,0
441,2025-11-14,11,viernes,4,5,Madrugada,0,0,La Delicia,Alteración del orden público,2.6999999999999997,4,1
442,2025-10-06,10,lunes,0,4,Madrugada,0,0,Eugenio Espejo,Robo a personas,3.6871875,5,1
443,2025-05-07,5,miércoles,2,21,Noche,0,0,Quitumbe,Robo de vehículos,3.9672,5,1
444,2025-05-09,5,viernes,4,16,Tarde,0,0,Eloy Alfaro,Incidente de tránsito,3.0618000000000003,4,1
445,2025-02-27,2,jueves,3,22,Noche,0,0,La Delicia,Alteración del orden público,2.1374999999999997,4,1
446,2025-05-02,5,viernes,4,1,Madrugada,0,0,Manuela Sáenz,Robo de vehículos,4.5,10,1
447,2025-01-01,1,miércoles,2,14,Tarde,0,1,Los Chillos,Alteración del orden público,2.543625,3,0
448,2025-08-27,8,miércoles,2,4,Madrugada,0,0,Eloy Alfaro,Incidente de tránsito,3.3665625000000006,3,0
449,2025-10-17,10,viernes,4,19,Noche,0,0,Los Chillos,Robo de vehículos,3.5495999999999994,9,1
450,2025-04-06,4,domingo,6,5,Madrugada,1,0,Los Chillos,Robo de autopartes,1.847475,3,0
451,2025-05-06,5,martes,1,5,Madrugada,0,0,Eugenio Espejo,Incidente de tránsito,2.064825,5,1
452,2025-04-28,4,lunes,0,17,Tarde,0,0,Tumbaco,Robo a personas,2.7894375,4,1
453,2025-02-17,2,lunes,0,17,Tarde,0,0,Eloy Alfaro,Emergencia comunitaria,3.1613624999999996,6,1
454,2025-03-30,3,domingo,6,3,Madrugada,1,0,Aeropuerto,Alteración del orden público,2.296875,0,0
455,2025-08-25,8,lunes,0,16,Tarde,0,0,Quitumbe,Alteración del orden público,2.565,1,0
456,2025-09-29,9,lunes,0,13,Tarde,0,0,Eugenio Espejo,Robo de vehículos,2.7530999999999994,2,0
457,2025-07-08,7,martes,1,13,Tarde,0,0,Eugenio Espejo,Robo de vehículos,2.7530999999999994,4,1
458,2025-07-11,7,viernes,4,12,Tarde,0,0,Eloy Alfaro,Alteración del orden público,4.2525,4,1
459,2025-03-10,3,lunes,0,6,Mañana,0,0,Aeropuerto,Robo a personas,1.97505,3,0
460,2025-10-05,10,domingo,6,11,Mañana,1,0,Eloy Alfaro,Robo de autopartes,2.9342250000000005,1,0
461,2025-12-15,12,lunes,0,22,Noche,0,0,Calderón,Robo a personas,2.193075,2,0
462,2025-09-04,9,jueves,3,14,Tarde,0,0,La Delicia,Robo a personas,2.6932500000000004,6,1
463,2025-03-17,3,lunes,0,18,Noche,0,0,Aeropuerto,Incidente de tránsito,2.0249249999999996,2,0
464,2025-06-03,6,martes,1,10,Mañana,0,0,Manuela Sáenz,Robo de autopartes,2.458125,6,1
465,2025-05-24,5,sábado,5,14,Tarde,1,1,Quitumbe,Incidente de tránsito,4.12776,1,0
466,2025-03-27,3,jueves,3,11,Mañana,0,0,La Delicia,Robo a personas,2.3085,0,0
467,2025-07-04,7,viernes,4,2,Madrugada,0,0,Calderón,Alteración del orden público,3.5625,6,1
468,2025-10-12,10,domingo,6,16,Tarde,1,0,Eloy Alfaro,Robo a personas,3.4445250000000005,5,1
469,2025-08-08,8,viernes,4,2,Madrugada,0,0,Manuela Sáenz,Emergencia comunitaria,3.1875,3,0
470,2025-03-10,3,lunes,0,18,Noche,0,0,Manuela Sáenz,Emergencia comunitaria,2.9271874999999996,1,0
471,2025-02-16,2,domingo,6,19,Noche,1,0,Calderón,Robo a personas,3.9052124999999998,3,0
472,2025-04-04,4,viernes,4,3,Madrugada,0,0,Manuela Sáenz,Incidente de tránsito,3.9375,3,0
473,2025-08-26,8,martes,1,2,Madrugada,0,0,Quitumbe,Robo a personas,3.8475000000000006,2,0
474,2025-07-23,7,miércoles,2,15,Tarde,0,0,Manuela Sáenz,Alteración del orden público,2.671875,2,0
475,2025-08-06,8,miércoles,2,11,Mañana,0,0,Los Chillos,Incidente de tránsito,1.526175,1,0
476,2025-12-07,12,domingo,6,7,Mañana,1,0,Aeropuerto,Incidente de tránsito,1.69785,3,0
477,2025-02-08,2,sábado,5,23,Noche,1,0,Quitumbe,Incidente de tránsito,2.9484000000000004,6,1
478,2025-04-10,4,jueves,3,16,Tarde,0,0,Eugenio Espejo,Robo de vehículos,2.3598,2,0
479,2025-10-16,10,jueves,3,6,Mañana,0,0,Manuela Sáenz,Robo a personas,3.526875,5,1
480,2025-09-11,9,jueves,3,10,Mañana,0,0,Eloy Alfaro,Robo a personas,3.1164750000000003,6,1
481,2025-08-10,8,domingo,6,17,Tarde,1,1,Manuela Sáenz,Robo de autopartes,5.252625000000001,11,1
482,2025-12-23,12,martes,1,0,Madrugada,0,0,Calderón,Emergencia comunitaria,1.9178124999999997,2,0
483,2025-01-23,1,jueves,3,2,Madrugada,0,0,Quitumbe,Robo a personas,3.8475000000000006,3,0
484,2025-09-07,9,domingo,6,3,Madrugada,1,0,Aeropuerto,Alteración del orden público,2.296875,4,1
485,2025-01-10,1,viernes,4,12,Tarde,0,0,Eugenio Espejo,Robo de vehículos,3.4775999999999994,2,0
486,2025-09-03,9,miércoles,2,5,Madrugada,0,0,Calderón,Robo de vehículos,1.9494,0,0
487,2025-11-21,11,viernes,4,13,Tarde,0,0,La Delicia,Alteración del orden público,3.15,1,0
488,2025-04-10,4,jueves,3,4,Madrugada,0,0,Quitumbe,Robo de autopartes,3.2774999999999994,6,1
489,2025-10-17,10,viernes,4,15,Tarde,0,0,Manuela Sáenz,Vandalismo,2.4299999999999997,5,1
490,2025-06-29,6,domingo,6,14,Tarde,1,0,La Delicia,Robo a personas,2.9767500000000005,3,0
491,2025-08-11,8,lunes,0,14,Tarde,0,0,La Delicia,Emergencia comunitaria,1.6957499999999999,2,0
492,2025-09-07,9,domingo,6,3,Madrugada,1,0,Calderón,Robo a personas,3.3665625,11,1
493,2025-05-27,5,martes,1,7,Mañana,0,0,Aeropuerto,Robo a personas,1.97505,1,0
494,2025-04-06,4,domingo,6,15,Tarde,1,0,Eugenio Espejo,Alteración del orden público,2.716875,2,0
495,2025-09-14,9,domingo,6,15,Tarde,1,0,Eloy Alfaro,Vandalismo,2.2963500000000003,3,0
496,2025-11-21,11,viernes,4,3,Madrugada,0,0,La Delicia,Robo de vehículos,3.5999999999999996,2,0
497,2025-01-04,1,sábado,5,12,Tarde,1,0,Quitumbe,Robo de vehículos,3.9312,4,1
498,2025-01-16,1,jueves,3,12,Tarde,0,0,Manuela Sáenz,Alteración del orden público,3.1171875,1,0
499,2025-10-07,10,martes,1,1,Madrugada,0,0,Tumbaco,Robo a personas,2.4046875,2,0
